method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.text.StrBuilder$<init><I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.103471,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.545105,0.751855,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00296648,0.0487805,0.0,0
org.apache.commons.lang3.Conversion$hexToByte<Ljava/lang/String;IBII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.123961,0.109095,0.555556,0.227273,0.0180955,0.134146,0.5,0
org.apache.commons.lang3.Range$ComparableComparator$<init><Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.937046,0.0469214,0.0,0.0150622,0.0,0.0,0.0,0.937046,0.0347054,0.926554,0.937046,0.0,0.937046,0.0,0.0,0.942386,0.0,0.0,0.939849,0.0,0.0,0.000430293,0.0488962,0.0,0.0,0.000430293,0.18307,0.357616,0.0,0.472411,0.472411,0.472411,0.222222,0.0227273,0.00118659,0.0121951,0.2,0
org.apache.commons.lang3.math.NumberUtils$min<III>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00326313,0.0487805,0.0,0
org.apache.commons.lang3.ArrayUtils$addAll<[B[B>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.883409,0.222222,0.0681818,0.00978938,0.0853659,0.1,0
org.apache.commons.lang3.time.FastDatePrinter$TextField$estimateLength<>,0.0,0.0,0.0,0.0,0.859564,0.0405861,0.0,0.0360183,0.0,0.0,0.0,0.859564,0.0145689,0.838385,0.859564,0.0,0.859564,0.0,0.0,0.870567,0.0,0.0,0.865341,0.0,0.0,0.000430293,0.0422942,0.0,0.0,0.000430293,0.304413,0.511525,0.0,0.0672714,0.227513,0.204622,0.0,0.0909091,0.00652625,0.0731707,0.1,0
org.apache.commons.lang3.ArrayUtils$subarray<[Ljava/lang/Object;II>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.863298,0.333333,0.159091,0.0136458,0.158537,0.2,0
org.apache.commons.lang3.StringUtils$substringAfterLast<Ljava/lang/String;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.868481,0.222222,0.0681818,0.00949273,0.0853659,0.2,0
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper$<clinit><>,0.0,0.0,0.0,0.0,0.924939,0.0459315,0.0,0.0183366,0.0,0.0,0.0,0.924939,0.0289044,0.912617,0.924939,0.0,0.92494,0.0,0.0,0.93123,0.0,0.0,0.928242,0.0,0.0,0.000430293,0.0478647,0.0,0.0,0.000430293,0.205898,0.389221,0.0,0.693878,1.0,0.846939,0.0,0.0,0.00652625,0.0121951,0.1,0
org.apache.commons.lang3.text.StrTokenizer$readNextToken<[CIILorg/apache/commons/lang3/text/StrBuilder;Ljava/util/List;>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.0320891,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.285056,0.489002,0.0,0.0672714,1.0,0.835401,0.555556,0.204545,0.0299614,0.195122,0.1,0
org.apache.commons.lang3.StringUtils$reverseDelimited<Ljava/lang/String;C>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.813454,0.222222,0.0681818,0.00385642,0.0487805,0.1,0
org.apache.commons.lang3.mutable.MutableInt$getValue<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.37037,0.37037,0.37037,0.0,0.0227273,0.000593296,0.0,0.1,0
org.apache.commons.lang3.event.EventListenerSupport$addListener<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.973366,0.0694912,0.0,0.00523903,0.0,0.0,0.0,0.973365,0.0811138,0.968725,0.973366,0.0,0.973366,0.0,0.0,0.975704,0.0,0.0,0.974593,0.0,0.0,0.000430293,0.0519909,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,0.646259,0.815571,0.75611,0.111111,0.0454545,0.00326313,0.0243902,0.3,0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper$translate<Ljava/lang/CharSequence;ILjava/io/Writer;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00785855,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.122339,0.264913,0.0,0.0672714,1.0,0.644472,0.333333,0.340909,0.0510234,0.390244,0.7,0
org.apache.commons.lang3.ArrayUtils$add<[Ljava/lang/Object;ILjava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.600151,1.0,0.943972,0.333333,0.113636,0.00860279,0.0853659,0.3,0
org.apache.commons.lang3.time.StopWatch$split<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00444972,0.0487805,0.0,0
org.apache.commons.lang3.math.NumberUtils$min<DDD>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00148324,0.0,0.0,0
org.apache.commons.lang3.ArrayUtils$removeElements<[Z[Z>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.416478,0.2322,0.222222,0.363636,0.0305547,0.231707,0.7,0
org.apache.commons.lang3.builder.EqualsBuilder$getRegistry<>,0.0,0.0,0.0,0.0,0.968523,0.0494951,0.0,0.00654879,0.0,0.0,0.0,0.968523,0.0691802,0.96307,0.968523,0.0,0.968523,0.0,0.0,0.971274,0.0,0.0,0.969967,0.0,0.0,0.000430293,0.0515783,0.0,0.0,0.000430293,0.108773,0.242021,0.0,0.866969,0.866969,0.866969,0.0,0.0,0.000889944,0.0,0.1,0
org.apache.commons.lang3.mutable.MutableShort$longValue<>,0.0,0.0,0.0,0.0,0.987893,0.18828,0.0,0.00130976,0.0,0.0,0.0,0.987893,0.164649,0.985747,0.987893,0.0,0.987894,0.0,0.0,0.988971,0.0,0.0,0.988459,0.0,0.0,0.000430293,0.0532288,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000889944,0.0,0.0,0
org.apache.commons.lang3.mutable.MutableShort$toString<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000889944,0.0,0.0,0
org.apache.commons.lang3.time.FastDatePrinter$TwoDigitYearField$<clinit><>,0.0,0.0,0.0,0.0,0.975787,0.0892893,0.0,0.00458415,0.0,0.0,0.0,0.975787,0.0887079,0.971555,0.975787,0.0,0.975787,0.0,0.0,0.977918,0.0,0.0,0.976906,0.0,0.0,0.000430293,0.0521972,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,0.227513,0.227513,0.227513,0.0,0.0,0.00118659,0.0,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$hashCode<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.709751,0.709751,0.709751,0.0,0.0454545,0.00593296,0.0365854,0.1,0
org.apache.commons.lang3.CharRange$isIn<CC>,0.0,0.0,0.0,0.0,0.917676,0.0453376,0.0,0.0203012,0.0,0.0,0.0,0.917675,0.0262193,0.904284,0.917676,0.0,0.917676,0.0,0.0,0.924525,0.0,0.0,0.921271,0.0,0.0,0.000430293,0.0472457,0.0,0.0,0.000430293,0.218654,0.406261,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00177989,0.0,0.0,0
org.apache.commons.lang3.StringUtils$leftPad<Ljava/lang/String;ILjava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.0672714,1.0,0.555782,0.333333,0.204545,0.0237318,0.231707,0.4,0
org.apache.commons.lang3.mutable.MutableByte$increment<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00207654,0.0121951,0.0,0
org.apache.commons.lang3.BooleanUtils$toBooleanObject<IIII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.557067,1.0,0.873448,0.444444,0.0909091,0.00563631,0.0731707,0.1,0
org.apache.commons.lang3.text.StrLookup$noneLookup<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.000296648,0.0,0.0,0
org.apache.commons.lang3.StringUtils$join<[Ljava/lang/Object;C>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00296648,0.0243902,0.0,0
org.apache.commons.lang3.StringUtils$containsWhitespace<Ljava/lang/CharSequence;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.838246,0.538387,0.111111,0.0681818,0.0068229,0.0731707,0.5,0
org.apache.commons.lang3.time.DateUtils$setMinutes<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$appendDetail<Ljava/lang/StringBuffer;Ljava/lang/String;S>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00118659,0.0121951,0.0,0
org.apache.commons.lang3.ArrayUtils$nullToEmpty<[F>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.918367,0.918367,0.918367,0.111111,0.0227273,0.00237318,0.0243902,0.1,0
org.apache.commons.lang3.text.StrSubstitutor$isEnableSubstitutionInVariables<>,0.0,0.0,0.0,0.0,0.922518,0.0457336,0.0,0.0189915,0.0,0.0,0.0,0.922518,0.0279551,0.909837,0.922518,0.0,0.922518,0.0,0.0,0.928996,0.0,0.0,0.925919,0.0,0.0,0.000430293,0.0476583,0.0,0.0,0.000430293,0.21022,0.395042,0.0,0.740741,0.740741,0.740741,0.0,0.0227273,0.000593296,0.0,0.1,0
org.apache.commons.lang3.builder.CompareToBuilder$<init><>,0.0,0.0,0.0,0.0,0.869249,0.041378,0.0,0.0333988,0.0,0.0,0.0,0.869249,0.0158045,0.849275,0.869249,0.0,0.869249,0.0,0.0,0.8796,0.0,0.0,0.874684,0.0,0.0,0.000430293,0.0431195,0.0,0.0,0.000430293,0.291632,0.496725,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00148324,0.0243902,0.0,0
org.apache.commons.lang3.StringUtils$rightPad<Ljava/lang/String;ILjava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.0672714,1.0,0.555782,0.333333,0.204545,0.0237318,0.231707,0.4,0
org.apache.commons.lang3.concurrent.BasicThreadFactory$Builder$daemon<Z>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.900983,0.900983,0.900983,0.111111,0.0454545,0.00148324,0.0121951,0.0,0
org.apache.commons.lang3.exception.ContextedRuntimeException$<init><Ljava/lang/String;Ljava/lang/Throwable;Lorg/apache/commons/lang3/exception/ExceptionContext;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00385642,0.0487805,0.0,0
org.apache.commons.lang3.text.CompositeFormat$getParser<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$equals<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.709751,0.663859,0.111111,0.0681818,0.0127559,0.158537,0.2,0
org.apache.commons.lang3.ArrayUtils$lastIndexOf<[CC>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$<init><Ljava/lang/String;Ljava/util/Locale;>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00148324,0.0121951,0.0,0
org.apache.commons.lang3.text.StrBuilder$replaceAll<CC>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0909091,0.0068229,0.0487805,0.0,0
org.apache.commons.lang3.StringUtils$isAsciiPrintable<Ljava/lang/CharSequence;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.816219,0.111111,0.0681818,0.00652625,0.0731707,0.2,0
org.apache.commons.lang3.text.StrBuilder$lastIndexOf<CI>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00196464,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,1.0,1.0,1.0,0.222222,0.0909091,0.00889944,0.0731707,0.0,0
org.apache.commons.lang3.text.StrBuilder$appendNull<>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.0104781,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.14664,0.303733,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00266983,0.0243902,0.0,0
org.apache.commons.lang3.text.StrSubstitutor$getEscapeChar<>,0.0,0.0,0.0,0.0,0.912833,0.0449416,0.0,0.021611,0.0,0.0,0.0,0.912833,0.0246712,0.898741,0.912833,0.0,0.912833,0.0,0.0,0.920051,0.0,0.0,0.916622,0.0,0.0,0.000430293,0.0468331,0.0,0.0,0.000430293,0.226829,0.416967,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.CharRange$CharacterIterator$prepareNext<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.919879,0.919879,0.919879,0.0,0.0227273,0.0186888,0.134146,0.1,0
org.apache.commons.lang3.ObjectUtils$toString<Ljava/lang/Object;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00177989,0.0,0.0,0
org.apache.commons.lang3.BooleanUtils$toBooleanObject<Ljava/lang/Integer;Ljava/lang/Integer;Ljava/lang/Integer;Ljava/lang/Integer;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.557067,1.0,0.936724,0.444444,0.0909091,0.0106793,0.158537,0.1,0
org.apache.commons.lang3.CharSequenceUtils$lastIndexOf<Ljava/lang/CharSequence;Ljava/lang/CharSequence;I>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.557823,0.557823,0.557823,0.333333,0.0681818,0.00177989,0.0,0.0,0
org.apache.commons.lang3.text.WordUtils$wrap<Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.954649,0.954649,0.954649,0.222222,0.0454545,0.00148324,0.0,0.0,0
org.apache.commons.lang3.concurrent.AtomicInitializer$<init><>,0.0,0.0,0.0,0.0,0.987893,0.18828,0.0,0.00130976,0.0,0.0,0.0,0.987893,0.164649,0.985747,0.987893,0.0,0.987894,0.0,0.0,0.988971,0.0,0.0,0.988459,0.0,0.0,0.000430293,0.0532288,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.857143,0.857143,0.857143,0.0,0.0227273,0.00207654,0.0121951,0.0,0
org.apache.commons.lang3.exception.DefaultExceptionContext$getContextEntries<>,0.0,0.0,0.0,0.0,0.973366,0.0694912,0.0,0.00523903,0.0,0.0,0.0,0.973365,0.0811138,0.968725,0.973366,0.0,0.973366,0.0,0.0,0.975704,0.0,0.0,0.974593,0.0,0.0,0.000430293,0.0519909,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,0.440665,0.440665,0.440665,0.0,0.0227273,0.000593296,0.0,0.1,0
org.apache.commons.lang3.text.StrBuilder$StrBuilderTokenizer$getContent<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.00604686,1.0,0.51833,0.0,0.0454545,0.00296648,0.0365854,0.2,0
org.apache.commons.lang3.mutable.MutableFloat$<init><>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0121951,0.0,0
org.apache.commons.lang3.builder.HashCodeBuilder$hashCode<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.text.translate.CharSequenceTranslator$<init><>,0.0,0.0,0.0,0.0,0.886199,0.0427638,0.0,0.0288147,0.0,0.0,0.0,0.886198,0.0184625,0.868422,0.886199,0.0,0.886199,0.0,0.0,0.895369,0.0,0.0,0.891013,0.0,0.0,0.000430293,0.0445636,0.0,0.0,0.000430293,0.268019,0.468628,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.mutable.MutableByte$<init><Ljava/lang/Number;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00177989,0.0243902,0.0,0
org.apache.commons.lang3.AnnotationUtils$<clinit><>,0.0,0.0,0.0,0.0,0.970944,0.0496932,0.0,0.00589391,0.0,0.0,0.0,0.970944,0.074688,0.965896,0.970944,0.0,0.970944,0.0,0.0,0.97349,0.0,0.0,0.97228,0.0,0.0,0.000430293,0.0517846,0.0,0.0,0.000430293,0.101526,0.229383,0.0,0.733182,0.746032,0.74389,0.0,0.0,0.00118659,0.134146,0.2,0
